2021-02-04 13:55:56.709000, D_BoilHTset Watch: , 50
2021-02-04 13:55:57.717000, C_SetPtr[1] SET: , 8
2021-02-04 13:55:58.204000, D_BoilHTset Watch: , 51
2021-02-04 13:55:59.217000, C_SetPtr[1] SET: , 9
2021-02-04 13:55:59.955000, D_BoilHTset Watch: , 52
2021-02-04 13:56:00.968000, C_SetPtr[1] SET: , 10
2021-02-04 13:56:01.962000, D_BoilHTset Watch: , 53
2021-02-04 13:56:02.974000, C_SetPtr[1] SET: , 11
2021-02-04 13:56:03.468000, D_BoilHTset Watch: , 54
2021-02-04 13:56:04.481000, C_SetPtr[1] SET: , 12
2021-02-04 13:56:04.966000, D_BoilHTset Watch: , 55
2021-02-04 13:56:05.972000, C_SetPtr[1] SET: , 13
2021-02-04 13:56:06.708000, D_BoilHTset Watch: , 56
2021-02-04 13:56:07.715000, C_SetPtr[1] SET: , 14
2021-02-04 13:56:08.213000, D_BoilHTset Watch: , 57
2021-02-04 13:56:09.218000, C_SetPtr[1] SET: , 15
2021-02-04 13:56:09.959000, D_BoilHTset Watch: , 58
2021-02-04 13:56:10.964000, C_SetPtr[1] SET: , 16
2021-02-04 13:56:11.468000, D_BoilHTset Watch: , 59
2021-02-04 13:56:12.481000, C_SetPtr[1] SET: , 17
2021-02-04 13:56:13.211000, D_BoilHTset Watch: , 60
2021-02-04 13:56:14.223000, C_SetPtr[1] SET: , 18
2021-02-04 13:56:14.712000, D_BoilHTset Watch: , 65
2021-02-04 13:56:15.722000, C_SetPtr[1] SET: , 19
2021-02-04 13:56:16.220000, D_BoilHTset Watch: , 70
2021-02-04 13:56:17.233000, C_SetPtr[1] SET: , 20
2021-02-04 13:56:17.963000, D_BoilHTset Watch: , 75
2021-02-04 13:56:18.969000, C_SetPtr[1] SET: , 21
2021-02-04 13:56:19.464000, D_BoilHTset Watch: , 80
2021-02-05 10:42:07.040000, C_SetPtr[1] SET: , 0
2021-02-05 10:42:30.593000, C_SetPtr[1] SET: , 0
2021-02-05 10:43:07.774000, C_SetPtr[1] SET: , 0
2021-02-05 10:43:10.283000, D_BoilHTset Watch: , 35
2021-02-05 10:43:11.290000, C_SetPtr[1] SET: , 1
2021-02-05 10:43:12.277000, D_BoilHTset Watch: , 40
2021-02-05 10:43:13.281000, C_SetPtr[1] SET: , 2
2021-02-05 10:43:14.283000, D_BoilHTset Watch: , 45
2021-02-05 10:43:15.293000, C_SetPtr[1] SET: , 3
2021-02-05 10:43:15.779000, D_BoilHTset Watch: , 46
2021-02-05 10:43:16.789000, C_SetPtr[1] SET: , 4
2021-02-05 10:43:17.280000, D_BoilHTset Watch: , 47
2021-02-05 10:43:18.282000, C_SetPtr[1] SET: , 5
2021-02-05 10:43:19.030000, D_BoilHTset Watch: , 48
2021-02-05 10:43:20.034000, C_SetPtr[1] SET: , 6
2021-02-05 10:43:21.031000, D_BoilHTset Watch: , 49
2021-02-05 10:43:22.041000, C_SetPtr[1] SET: , 7
2021-02-05 10:43:22.543000, D_BoilHTset Watch: , 50
2021-02-05 10:43:23.550000, C_SetPtr[1] SET: , 8
2021-02-05 10:43:24.037000, D_BoilHTset Watch: , 51
2021-02-05 10:43:25.042000, C_SetPtr[1] SET: , 9
2021-02-05 10:43:25.782000, D_BoilHTset Watch: , 52
2021-02-05 10:43:26.796000, C_SetPtr[1] SET: , 10
2021-02-05 10:43:27.786000, D_BoilHTset Watch: , 53
2021-02-05 10:43:28.792000, C_SetPtr[1] SET: , 11
2021-02-05 10:43:29.285000, D_BoilHTset Watch: , 54
2021-02-05 10:43:30.288000, C_SetPtr[1] SET: , 12
2021-02-05 10:43:30.803000, D_BoilHTset Watch: , 55
2021-02-05 10:43:31.815000, C_SetPtr[1] SET: , 13
2021-02-05 10:43:32.537000, D_BoilHTset Watch: , 56
2021-02-05 10:43:33.548000, C_SetPtr[1] SET: , 14
2021-02-05 10:43:34.550000, D_BoilHTset Watch: , 57
2021-02-05 10:43:35.562000, C_SetPtr[1] SET: , 15
2021-02-05 10:43:36.047000, D_BoilHTset Watch: , 58
2021-02-05 10:43:37.055000, C_SetPtr[1] SET: , 16
2021-02-05 10:43:37.538000, D_BoilHTset Watch: , 59
2021-02-05 10:43:38.548000, C_SetPtr[1] SET: , 17
2021-02-05 10:43:39.289000, D_BoilHTset Watch: , 60
2021-02-05 10:43:40.300000, C_SetPtr[1] SET: , 18
2021-02-05 10:43:41.291000, D_BoilHTset Watch: , 65
2021-02-05 10:43:42.300000, C_SetPtr[1] SET: , 19
2021-02-05 10:43:42.804000, D_BoilHTset Watch: , 70
2021-02-05 10:43:43.807000, C_SetPtr[1] SET: , 20
2021-02-05 10:43:44.304000, D_BoilHTset Watch: , 75
2021-02-05 10:43:45.316000, C_SetPtr[1] SET: , 21
2021-02-05 10:43:46.041000, D_BoilHTset Watch: , 80
2021-02-05 10:44:30.332000, C_SetPtr[1] SET: , 0
2021-02-05 10:44:37.321000, D_BoilHTset Watch: , 35
2021-02-05 10:44:38.328000, C_SetPtr[1] SET: , 1
2021-02-05 10:44:38.812000, D_BoilHTset Watch: , 40
2021-02-05 10:44:39.819000, C_SetPtr[1] SET: , 2
2021-02-05 10:44:40.312000, D_BoilHTset Watch: , 45
2021-02-05 10:44:41.328000, C_SetPtr[1] SET: , 3
2021-02-05 10:44:42.063000, D_BoilHTset Watch: , 46
2021-02-05 10:44:43.066000, C_SetPtr[1] SET: , 4
