SET: 35
Watch: 35
SET: 40
Watch: 40
SET: 45
Watch: 45
SET: 46
Watch: 46
SET: 47
Watch: 47
SET: 48
Watch: 48
SET: 49
Watch: 49
SET: 50
Watch: 50
SET: 51
Watch: 51
SET: 52
Watch: 52
SET: 53
Watch: 53
SET: 54
Watch: 54
SET: 55
Watch: 55
SET: 56
Watch: 56
SET: 57
Watch: 57
SET: 58
Watch: 58
SET: 59
Watch: 59
SET: 60
Watch: 60
SET: 65
Watch: 65
SET: 70
Watch: 70
SET: 75
Watch: 75
SET: 80
Watch: 80
2021-02-03 16:35:47.648000, SET: , 52
2021-02-03 16:35:48.381000, Watch: , 52
2021-02-03 16:35:49.389000, SET: , 53
2021-02-03 16:35:50.375000, Watch: , 53
2021-02-03 16:35:51.386000, SET: , 54
2021-02-03 16:35:51.890000, Watch: , 54
2021-02-03 16:35:52.899000, SET: , 55
2021-02-03 16:35:53.378000, Watch: , 55
2021-02-03 16:35:54.392000, SET: , 56
2021-02-03 16:35:55.129000, Watch: , 56
2021-02-03 16:35:56.133000, SET: , 57
2021-02-03 16:35:57.136000, Watch: , 57
2021-02-03 16:35:58.144000, SET: , 58
2021-02-03 16:35:58.631000, Watch: , 58
2021-02-03 16:35:59.648000, SET: , 59
2021-02-03 16:36:00.128000, Watch: , 59
2021-02-03 16:36:01.143000, SET: , 60
2021-02-03 16:36:01.880000, Watch: , 60
2021-02-03 16:36:02.888000, SET: , 65
2021-02-03 16:36:03.900000, Watch: , 65
2021-02-03 16:36:04.905000, SET: , 70
2021-02-03 16:36:05.430000, Watch: , 70
2021-02-03 16:36:06.436000, SET: , 75
2021-02-03 16:36:06.881000, Watch: , 75
2021-02-03 16:36:07.885000, SET: , 80
2021-02-03 16:36:08.685000, Watch: , 80
2021-02-03 16:38:08.044000, D_T2L_HTset SET: , 35
2021-02-03 16:39:08.392000, D_BoilHTset Watch: , 35
2021-02-03 16:39:09.400000, D_T2L_HTset SET: , 40
2021-02-03 16:39:09.693000, D_BoilHTset Watch: , 40
2021-02-03 16:39:10.700000, D_T2L_HTset SET: , 45
2021-02-03 16:39:11.195000, D_BoilHTset Watch: , 45
2021-02-03 16:39:12.199000, D_T2L_HTset SET: , 46
2021-02-03 16:39:12.953000, D_BoilHTset Watch: , 46
2021-02-03 16:39:13.958000, D_T2L_HTset SET: , 47
2021-02-03 16:39:14.944000, D_BoilHTset Watch: , 47
2021-02-03 16:39:15.948000, D_T2L_HTset SET: , 48
2021-02-03 16:39:16.448000, D_BoilHTset Watch: , 48
2021-02-03 16:39:17.464000, D_T2L_HTset SET: , 49
2021-02-03 16:39:17.951000, D_BoilHTset Watch: , 49
2021-02-03 16:39:18.961000, D_T2L_HTset SET: , 50
2021-02-03 16:39:19.697000, D_BoilHTset Watch: , 50
2021-02-03 16:39:20.711000, D_T2L_HTset SET: , 51
2021-02-03 16:39:21.697000, D_BoilHTset Watch: , 51
2021-02-03 16:39:22.701000, D_T2L_HTset SET: , 52
2021-02-03 16:39:23.198000, D_BoilHTset Watch: , 52
2021-02-03 16:39:24.203000, D_T2L_HTset SET: , 53
2021-02-03 16:39:24.699000, D_BoilHTset Watch: , 53
2021-02-03 16:39:25.708000, D_T2L_HTset SET: , 54
2021-02-03 16:39:26.452000, D_BoilHTset Watch: , 54
2021-02-03 16:39:27.466000, D_T2L_HTset SET: , 55
2021-02-03 16:39:27.951000, D_BoilHTset Watch: , 55
2021-02-03 16:39:28.967000, D_T2L_HTset SET: , 56
2021-02-03 16:39:29.699000, D_BoilHTset Watch: , 56
2021-02-03 16:39:30.704000, D_T2L_HTset SET: , 57
2021-02-03 16:39:31.213000, D_BoilHTset Watch: , 57
2021-02-03 16:39:32.230000, D_T2L_HTset SET: , 58
2021-02-03 16:39:32.966000, D_BoilHTset Watch: , 58
2021-02-03 16:39:33.970000, D_T2L_HTset SET: , 59
2021-02-03 16:39:34.451000, D_BoilHTset Watch: , 59
2021-02-03 16:39:35.461000, D_T2L_HTset SET: , 60
